Date,LMCADS03,LMCADY,DXY,COMXCOPR,SPX,BCOM,MXWD,CL1,XAU,XAG
2004-01-14,2396.0,2405.75,86.12,276002.0,1130.52,140.6059,257.09,34.5,419.95,6.41
2004-01-15,2359.0,2366.5,86.57,275247.0,1132.05,137.4144,256.26,33.44,408.88,6.21
2004-01-16,2388.0,2394.5,87.73,275179.0,1139.83,139.9493,256.94,35.07,406.75,6.31
2004-01-19,2422.0,2423.0,87.96,275179.0,1139.83,139.9493,257.29,35.07,407.25,6.33
2004-01-20,2450.0,2451.5,86.62,273326.0,1138.77,142.1683,258.53,36.2,412.85,6.32
2004-01-21,2448.0,2450.5,86.34,270629.0,1147.62,141.9049,260.09,34.58,410.55,6.2
2004-01-22,2458.0,2463.5,85.82,269760.0,1143.94,141.3028,260.52,34.93,409.35,6.34
2004-01-23,2460.0,2467.75,86.56,268469.0,1141.55,141.2073,259.96,34.94,408.08,6.34
2004-01-26,2446.0,2454.5,87.25,266959.0,1155.37,139.8684,260.51,34.47,404.05,6.265
2004-01-27,2440.0,2446.75,86.25,265633.0,1144.05,139.2503,259.83,34.12,410.35,6.545
2004-01-28,2465.0,2478.0,86.97,264567.0,1128.48,138.5638,257.59,33.62,410.35,6.52
2004-01-29,2454.0,2472.0,87.58,263505.0,1134.12,136.818,255.61,32.81,399.35,6.25
2004-01-30,2497.0,2517.0,87.2,263140.0,1131.13,137.6197,255.2,33.05,402.45,6.23
2004-02-02,2497.0,2514.5,87.44,262714.0,1135.26,138.4654,255.96,34.98,398.35,6.035
2004-02-03,2544.0,2570.0,86.81,261754.0,1136.03,138.5208,256.47,34.1,399.65,6.11
2004-02-04,2553.0,2576.25,86.83,260847.0,1126.53,137.3499,254.25,33.1,400.75,6.145
2004-02-05,2554.0,2569.75,86.87,259567.0,1128.59,137.7148,254.89,33.08,396.95,6.12
2004-02-06,2572.0,2589.0,86.02,258813.0,1142.76,137.2969,258.02,32.48,403.35,6.26
2004-02-09,2578.0,2593.0,86.0,257937.0,1139.81,138.0455,258.64,32.83,406.75,6.41
2004-02-10,2565.0,2584.25,85.84,257176.0,1145.54,138.4054,259.56,33.87,406.35,6.37
2004-02-11,2612.0,2640.0,85.09,256505.0,1157.76,139.3714,261.13,34.0,411.15,6.565
2004-02-12,2702.0,2733.3,85.29,255625.0,1152.11,140.0161,261.67,33.98,411.85,6.6
2004-02-13,2690.0,2715.8,85.55,254681.0,1145.81,140.5043,260.88,34.56,410.15,6.56
2004-02-16,2730.0,2752.0,85.38,254681.0,1145.81,140.5043,261.11,34.56,411.65,6.57
2004-02-17,2826.0,2853.0,84.97,252128.0,1156.99,142.0288,263.63,35.19,415.55,6.76
2004-02-18,2790.0,2817.0,85.94,250496.0,1151.82,140.9828,262.8,35.45,410.95,6.635
2004-02-19,2872.0,2895.0,85.86,249168.0,1147.06,141.8762,261.98,36.0,409.98,6.67
2004-02-20,2874.0,2897.0,87.24,248099.0,1144.11,140.9482,259.93,35.6,397.55,6.52
2004-02-23,2863.0,2890.0,86.91,246528.0,1140.99,141.5784,259.81,34.35,398.65,6.47
2004-02-24,2890.0,2922.0,86.15,245678.0,1139.09,143.1398,259.1,34.58,403.85,6.6
2004-02-25,2953.0,2990.0,87.25,244314.0,1143.67,143.8365,259.07,35.68,396.05,6.52
2004-02-26,2922.0,2960.5,87.67,242703.0,1144.91,145.6168,258.78,35.51,395.05,6.7
2004-02-27,2938.0,2972.0,87.31,241606.0,1144.94,146.4448,259.51,36.16,396.15,6.69
2004-03-01,3030.0,3068.5,87.52,241091.0,1155.96,148.6982,262.58,36.86,399.55,6.93
2004-03-02,3002.0,3048.0,88.9,240157.0,1149.1,146.7784,261.21,36.66,393.05,6.72
2004-03-03,2845.0,2895.0,88.94,239025.0,1151.04,144.084,259.8,35.8,393.35,6.76
2004-03-04,2885.0,2933.5,89.14,238249.0,1154.88,144.8247,260.99,36.64,393.05,6.75
2004-03-05,2930.0,2972.0,88.17,237358.0,1156.87,146.0612,262.91,37.26,401.25,6.96
2004-03-08,2862.0,2898.0,87.9,236357.0,1147.21,143.9637,261.32,36.57,401.45,6.98
2004-03-09,2776.0,2812.0,88.43,234779.0,1140.58,144.2988,260.3,36.28,402.75,7.11
2004-03-10,2822.0,2860.5,88.95,233938.0,1123.89,143.8865,256.33,36.1,400.15,7.15
2004-03-11,2903.0,2962.5,88.51,233376.0,1106.78,146.7277,251.99,36.78,402.93,7.1928
2004-03-12,2864.0,2931.5,89.12,232903.0,1120.57,145.6506,253.05,36.19,395.25,7.035
2004-03-15,2930.0,3005.0,88.81,231818.0,1104.49,148.2916,250.26,37.44,399.48,7.12
2004-03-16,2994.0,3074.0,88.59,229556.0,1110.7,149.2709,252.48,37.48,402.25,7.16
2004-03-17,2940.0,3040.0,88.66,228172.0,1123.75,150.223,254.9,38.18,407.35,7.26
2004-03-18,2992.0,3068.0,87.64,226640.0,1122.32,151.1638,255.31,37.93,411.35,7.445
2004-03-19,3004.0,3080.5,88.13,224936.0,1109.78,151.2636,253.78,38.08,412.35,7.53
2004-03-22,2965.0,3036.0,87.81,223333.0,1095.4,151.6906,250.4,37.11,417.25,7.61
2004-03-23,2936.0,3011.0,87.85,222037.0,1093.95,151.4422,249.97,37.45,419.75,7.68
2004-03-24,2972.0,3054.0,88.89,221233.0,1091.33,150.0681,249.3,37.01,415.55,7.62
2004-03-25,2906.0,2994.0,88.9,219204.0,1109.19,147.6662,252.48,35.51,416.25,7.59
2004-03-26,2957.0,3058.5,88.89,217807.0,1108.06,148.0687,252.6,35.73,422.35,7.69
2004-03-29,2971.0,3076.0,88.63,216580.0,1122.47,148.002,255.7,35.45,417.85,7.61
2004-03-30,2952.0,3052.0,88.43,214736.0,1127.0,150.4147,256.55,36.25,420.85,7.75
2004-03-31,2980.0,3076.0,87.61,213288.0,1126.21,150.8372,257.43,35.76,426.45,7.915
2004-04-01,3015.0,3100.0,87.21,212223.0,1132.17,149.9662,259.67,34.27,425.9,8.13
2004-04-02,2976.5,3049.5,88.51,211266.0,1141.81,150.0802,260.84,34.39,420.65,8.135
2004-04-05,2880.0,2951.0,89.22,209570.0,1150.57,148.6681,261.79,34.38,415.65,8.11
2004-04-06,2920.0,2996.0,88.62,207873.0,1148.16,149.7132,261.52,34.97,419.45,8.23
2004-04-07,2875.0,2973.0,88.27,206994.0,1140.53,150.8711,261.37,36.15,423.05,8.22
2004-04-08,2872.0,2959.5,89.02,204074.0,1139.32,151.5674,261.06,37.14,420.05,8.08
2004-04-09,2872.0,2959.5,88.97,204074.0,1139.32,151.5674,260.64,37.14,420.05,8.15
2004-04-12,2872.0,2959.5,88.95,202960.0,1145.2,151.4755,261.63,37.84,418.65,8.02
2004-04-13,2822.0,2906.5,89.8,199495.0,1129.44,148.6087,259.0,37.21,406.65,7.425
2004-04-14,2858.0,2946.0,90.24,197513.0,1128.17,149.8324,256.91,36.72,400.55,7.05
2004-04-15,2845.0,2942.0,90.06,195226.0,1128.84,148.488,256.42,37.57,399.35,7.115
2004-04-16,2919.0,3049.0,89.94,193316.0,1134.61,148.8454,258.23,37.74,400.55,7.135
2004-04-19,2960.0,3145.0,89.8,191622.0,1135.82,148.4744,258.28,37.42,401.05,7.195
2004-04-20,2885.0,3080.0,90.49,189855.0,1118.15,147.624,256.41,37.6,394.85,6.805
2004-04-21,2714.0,2893.0,91.12,188409.0,1124.09,144.1939,255.66,35.73,390.05,6.175
2004-04-22,2705.0,2821.0,90.82,185152.0,1139.93,145.1531,257.77,36.71,392.95,6.125
2004-04-23,2711.0,2831.0,91.08,182692.0,1140.6,145.4855,258.38,36.46,395.05,6.175
2004-04-26,2717.0,2850.0,90.62,180130.0,1135.53,146.6349,258.27,36.97,396.35,6.17
2004-04-27,2731.0,2858.0,90.41,178251.0,1138.11,148.6018,258.3,37.53,398.75,6.245
2004-04-28,2580.0,2687.0,91.17,175807.0,1122.41,146.6732,254.43,37.46,385.65,5.855
2004-04-29,2632.0,2743.0,90.57,173900.0,1113.89,147.72,252.83,37.31,387.85,5.865
2004-04-30,2652.0,2759.0,90.48,171691.0,1107.31,148.0462,250.93,37.38,386.75,6.04
2004-05-03,2652.0,2759.0,90.76,169738.0,1117.49,150.422,252.31,38.21,387.15,6.01
2004-05-04,2697.0,2807.0,89.81,168268.0,1119.55,151.9315,254.22,38.98,392.65,6.03
2004-05-05,2709.0,2810.0,89.32,166232.0,1121.53,152.3684,255.27,39.57,393.25,6.125
2004-05-06,2720.0,2816.0,89.89,163117.0,1113.99,150.9853,252.25,39.37,387.75,5.815
2004-05-07,2607.0,2692.0,91.13,160663.0,1098.7,151.2121,248.3,39.93,378.75,5.59
2004-05-10,2543.0,2631.5,91.56,158477.0,1087.12,148.2491,242.33,38.93,378.75,5.75
2004-05-11,2596.0,2704.0,91.66,156753.0,1095.45,150.0953,244.01,40.06,377.85,5.59
2004-05-12,2613.0,2747.0,91.29,155320.0,1097.28,149.8107,244.97,40.77,378.13,5.555
2004-05-13,2581.0,2707.0,91.96,153725.0,1096.44,150.0466,244.21,41.08,374.85,5.615
2004-05-14,2594.0,2698.0,91.66,150766.0,1095.7,149.0783,243.45,41.38,376.65,5.725
2004-05-17,2513.0,2577.0,91.0,148627.0,1084.1,148.2263,240.81,41.55,379.15,5.7
2004-05-18,2523.0,2593.0,91.25,146556.0,1091.49,146.9016,242.59,40.54,377.15,5.675
2004-05-19,2594.0,2677.0,90.53,144846.0,1088.69,150.6122,245.39,41.5,382.45,5.92
2004-05-20,2589.0,2670.0,91.03,142937.0,1089.19,148.3661,243.97,40.92,379.65,5.82
2004-05-21,2663.0,2744.0,90.49,141451.0,1093.56,148.3287,245.89,39.93,384.35,5.86
2004-05-24,2690.0,2775.0,90.55,139284.0,1095.41,151.6245,246.28,41.72,385.55,6.0
2004-05-25,2679.0,2762.0,89.84,136538.0,1113.05,151.4083,248.64,41.14,388.65,6.0825
2004-05-26,2688.0,2762.0,89.79,134908.0,1114.94,151.1075,249.92,40.7,388.75,6.065
2004-05-27,2774.0,2835.5,88.67,133256.0,1121.28,149.5937,252.62,39.44,394.75,6.205
2004-05-28,2774.0,2832.75,88.9,131818.0,1120.68,150.4365,252.17,39.88,393.35,6.115
2004-05-31,2774.0,2832.75,88.9,131818.0,1120.68,150.4365,252.28,39.88,395.55,6.115
2004-06-01,2816.0,2870.0,88.88,130663.0,1121.2,154.9942,252.06,42.33,394.65,6.055
2004-06-02,2748.0,2783.5,88.84,129348.0,1124.99,151.1132,252.77,39.96,391.55,5.825
2004-06-03,2744.0,2789.0,88.95,127568.0,1116.64,148.9622,250.88,39.28,388.35,5.735
2004-06-04,2698.0,2748.0,88.54,126189.0,1122.5,148.1654,252.23,38.49,389.95,5.8
2004-06-07,2775.0,2817.25,88.25,124020.0,1140.42,148.5661,256.76,38.66,393.75,5.895
2004-06-08,2714.0,2758.5,88.51,121542.0,1142.18,146.2231,256.99,37.28,391.35,5.775
2004-06-09,2602.0,2635.75,89.73,119918.0,1131.33,145.5523,254.33,37.54,384.65,5.635
2004-06-10,2570.0,2617.5,89.25,118227.0,1136.47,145.7751,255.16,38.45,386.05,5.74
2004-06-11,2554.0,2600.75,90.01,118227.0,1136.47,145.7751,254.16,38.45,384.55,5.71
2004-06-14,2547.0,2580.0,89.94,115316.0,1125.29,144.8755,251.71,37.59,383.55,5.655
2004-06-15,2610.0,2653.0,89.09,113789.0,1132.01,144.1411,253.16,37.19,389.05,5.725
2004-06-16,2585.0,2625.0,90.04,112243.0,1133.56,145.1781,254.1,37.32,384.65,5.715
2004-06-17,2630.0,2666.5,89.6,110060.0,1132.05,147.2173,254.37,38.46,388.88,5.915
2004-06-18,2615.0,2647.5,89.08,108910.0,1135.02,147.2155,255.14,38.75,394.85,5.975
2004-06-21,2624.0,2659.0,89.25,107157.0,1130.3,146.0277,254.79,37.63,393.85,5.855
2004-06-22,2550.5,2589.0,89.43,105340.0,1134.41,145.4771,254.36,38.11,394.95,5.865
2004-06-23,2585.0,2631.5,89.42,103256.0,1144.06,146.3834,255.88,37.57,395.75,5.87
2004-06-24,2678.0,2734.25,88.7,101705.0,1140.65,147.6814,257.27,37.93,402.15,6.155
2004-06-25,2650.0,2705.5,88.88,99958.0,1134.43,147.0314,256.21,37.55,401.55,6.1318
2004-06-28,2657.0,2712.0,88.72,97609.0,1133.35,144.2503,257.05,36.24,400.88,5.935
2004-06-29,2583.0,2631.0,89.41,96044.0,1136.2,143.2893,256.44,35.66,392.55,5.855
2004-06-30,2650.0,2704.5,88.8,95082.0,1140.84,144.0336,256.89,37.05,394.25,5.77
2004-07-01,2690.0,2744.5,88.79,94044.0,1128.94,145.7458,255.52,38.74,395.95,5.93
2004-07-02,2681.0,2732.5,87.99,92940.0,1125.38,145.1736,255.04,38.39,397.95,5.995
2004-07-05,2735.0,2790.0,88.23,92940.0,1125.38,145.1736,254.34,38.39,398.25,6.0
2004-07-06,2669.0,2718.0,88.12,92635.0,1116.21,146.9548,252.81,39.65,392.75,5.96
2004-07-07,2749.0,2793.0,87.65,91912.0,1118.33,147.3126,253.65,39.08,402.45,6.115
2004-07-08,2744.0,2783.0,87.54,91022.0,1109.11,147.4818,252.64,40.33,407.95,6.39
2004-07-09,2794.5,2839.25,87.42,90215.0,1112.81,147.0961,253.4,39.96,407.65,6.45
2004-07-12,2778.0,2822.0,87.39,89313.0,1114.35,145.9244,253.66,39.5,407.95,6.515
2004-07-13,2774.5,2823.5,87.83,88216.0,1115.14,145.1352,253.26,39.44,401.65,6.385
2004-07-14,2791.0,2845.25,87.58,87760.0,1111.47,147.8004,252.61,40.97,405.45,6.605
2004-07-15,2806.0,2877.0,87.99,88216.0,1106.69,146.4657,251.06,40.77,404.05,6.635
2004-07-16,2837.0,2909.5,87.14,87132.0,1101.4,146.6498,251.41,41.25,406.65,6.7
2004-07-19,2826.0,2885.0,87.18,86569.0,1100.91,146.7271,251.12,41.64,405.65,6.57
2004-07-20,2784.0,2838.0,87.83,85856.0,1108.67,145.4165,251.45,40.86,400.15,6.555
2004-07-21,2757.5,2810.0,88.56,85307.0,1093.88,144.2294,249.34,40.58,396.75,6.385
2004-07-22,2793.0,2847.0,88.45,84650.0,1096.85,145.3411,248.64,41.36,395.05,6.4
2004-07-23,2714.0,2775.5,89.26,83918.0,1086.2,145.2327,246.05,41.71,390.15,6.32
2004-07-26,2713.0,2780.5,89.03,82884.0,1084.07,144.3599,245.08,41.44,388.95,6.22
2004-07-27,2663.0,2739.0,89.79,82307.0,1094.83,144.3411,245.95,41.84,387.25,6.22
2004-07-28,2735.0,2825.0,89.75,80971.0,1095.42,145.7462,246.26,42.9,387.85,6.355
2004-07-29,2786.0,2875.0,89.95,79852.0,1100.43,145.9746,247.72,42.75,387.55,6.34
2004-07-30,2816.0,2917.0,89.96,79015.0,1101.72,146.4138,248.45,43.8,391.05,6.54
2004-08-02,2818.0,2918.0,89.75,78132.0,1106.62,146.0031,248.98,43.82,392.15,6.58
2004-08-03,2807.0,2894.0,89.57,77299.0,1099.69,146.1775,248.58,44.15,394.05,6.66
2004-08-04,2802.0,2881.0,89.68,76528.0,1098.63,144.126,247.35,42.83,391.65,6.705
2004-08-05,2789.0,2862.0,89.64,75538.0,1080.7,145.7562,245.32,44.41,392.85,6.745
2004-08-06,2782.0,2854.0,88.36,74759.0,1063.97,144.8048,243.05,43.95,399.75,6.75
2004-08-09,2718.0,2808.0,88.39,73637.0,1065.22,145.432,242.38,44.84,400.25,6.71
2004-08-10,2736.0,2825.0,88.79,73111.0,1079.04,145.1417,244.76,44.52,398.65,6.675
2004-08-11,2765.0,2853.5,88.83,72228.0,1075.8,144.1249,243.3,44.8,395.45,6.505
2004-08-12,2772.0,2848.5,88.69,71782.0,1063.23,144.9543,241.63,45.5,393.75,6.525
2004-08-13,2857.0,2938.25,87.9,71074.0,1064.8,146.8723,242.03,46.58,398.95,6.6
2004-08-16,2831.0,2903.0,87.96,70402.0,1079.34,146.1515,244.14,46.05,402.25,6.71
2004-08-17,2823.0,2874.0,88.06,69846.0,1081.71,147.0224,244.78,46.75,405.05,6.72
2004-08-18,2761.0,2810.0,88.08,68983.0,1095.17,146.8546,246.46,47.27,404.55,6.81
2004-08-19,2796.0,2853.0,87.79,68171.0,1091.23,149.1038,247.2,48.7,406.65,6.815
2004-08-20,2765.0,2826.0,88.12,67454.0,1098.35,148.4827,247.85,47.86,412.75,6.85
2004-08-23,2713.0,2771.0,89.06,66977.0,1095.68,147.8061,247.75,46.05,409.95,6.695
2004-08-24,2735.5,2793.5,89.45,66413.0,1096.19,146.0865,247.29,45.21,403.15,6.555
2004-08-25,2706.0,2765.0,89.42,65883.0,1104.96,143.9274,248.62,43.47,406.55,6.585
2004-08-26,2733.0,2790.5,89.3,64716.0,1105.09,143.0653,249.36,43.1,406.55,6.655
2004-08-27,2764.0,2817.0,89.77,64042.0,1107.77,142.6336,250.15,43.18,403.25,6.565
2004-08-30,2764.0,2817.0,89.69,62993.0,1099.15,143.0396,248.87,42.28,408.05,6.705
2004-08-31,2784.0,2843.0,88.94,62993.0,1104.24,143.5561,249.51,42.12,409.85,6.755
2004-09-01,2774.0,2828.0,88.87,61619.0,1105.91,145.3767,250.69,44.0,408.85,6.775
2004-09-02,2732.0,2783.5,88.98,60604.0,1118.31,144.1697,252.4,44.06,406.35,6.755
2004-09-03,2701.0,2750.5,89.63,59763.0,1113.63,142.8045,251.11,43.99,401.05,6.555
2004-09-06,2723.0,2773.5,89.56,59763.0,1113.63,142.8045,252.04,43.99,402.55,6.525
2004-09-07,2754.5,2809.0,89.23,59134.0,1121.3,141.6087,253.22,43.31,397.75,6.21
2004-09-08,2735.0,2786.5,88.77,58287.0,1116.27,140.9914,252.89,42.77,399.65,6.1825
2004-09-09,2751.0,2802.75,88.83,57513.0,1118.38,142.9435,252.61,44.61,398.95,6.14
2004-09-10,2788.5,2852.0,88.39,56883.0,1123.92,141.6543,254.39,42.81,402.75,6.12
2004-09-13,2786.0,2844.0,88.54,56040.0,1125.82,143.4442,255.23,43.87,403.95,6.205
2004-09-14,2769.0,2817.0,88.46,55440.0,1128.33,143.9151,255.86,44.39,405.43,6.205
2004-09-15,2767.0,2819.5,89.15,54765.0,1120.37,143.0102,253.4,43.58,405.15,6.255
2004-09-16,2823.0,2872.0,88.8,53916.0,1123.5,143.1109,254.25,43.88,404.53,6.285
2004-09-17,2815.0,2871.0,88.84,54140.0,1128.55,144.9174,255.15,45.59,405.65,6.235
2004-09-20,2849.0,2916.0,88.99,53615.0,1122.2,145.6079,254.29,46.35,405.05,6.24
2004-09-21,2899.0,2972.0,88.13,52645.0,1129.3,148.1959,256.31,47.1,409.25,6.355
2004-09-22,2915.0,2996.0,88.51,52296.0,1113.56,150.1015,253.74,48.35,407.35,6.335
2004-09-23,2932.0,3026.0,88.44,51742.0,1108.36,150.3496,253.01,48.46,410.13,6.405
2004-09-24,2911.0,3006.0,88.4,51195.0,1110.11,149.3367,252.83,48.88,407.83,6.385
2004-09-27,2953.0,3070.0,88.29,50782.0,1103.52,150.3402,251.41,49.64,408.63,6.495
2004-09-28,2933.0,3032.0,88.11,50269.0,1110.06,150.8987,252.59,49.9,412.25,6.575
2004-09-29,2990.0,3105.0,88.1,49704.0,1114.8,152.7568,253.62,49.51,412.95,6.645
2004-09-30,2997.5,3137.5,87.37,49478.0,1114.58,153.1752,254.37,49.64,418.25,6.89
2004-10-01,2995.0,3125.0,87.63,49231.0,1131.5,153.3178,258.0,50.12,419.47,6.915
2004-10-04,2983.5,3112.5,88.38,48809.0,1135.17,152.0052,259.02,49.91,414.05,6.735
2004-10-05,2979.0,3111.5,88.17,48378.0,1134.48,154.5738,259.37,51.09,418.75,7.065
2004-10-06,3038.0,3190.0,88.48,47724.0,1142.05,155.7094,260.36,52.02,417.88,7.185
2004-10-07,3046.0,3193.5,88.34,47475.0,1130.65,156.3972,258.77,52.67,417.65,7.185
2004-10-08,3145.0,3303.0,87.51,46885.0,1122.14,157.7358,258.6,53.31,422.78,7.265
2004-10-11,3140.0,3294.0,87.54,46195.0,1124.39,157.671,258.68,53.64,422.05,7.205
2004-10-12,3094.0,3242.0,88.02,45654.0,1121.84,154.7387,256.67,52.51,415.25,7.025
2004-10-13,2815.0,2923.0,87.88,45311.0,1113.65,153.0945,255.34,53.64,416.25,6.865
2004-10-14,2746.0,2836.0,87.55,45359.0,1103.29,154.1115,254.19,54.76,417.75,7.02
2004-10-15,2830.0,2933.0,87.09,45518.0,1108.2,154.9765,255.21,54.93,418.8,7.07
2004-10-18,2794.0,2874.0,87.02,45761.0,1114.02,153.1181,255.74,53.67,416.25,6.945
2004-10-19,2817.5,2885.5,86.84,45977.0,1103.23,154.4894,255.56,53.29,419.85,7.155
2004-10-20,2798.5,2874.5,86.35,46155.0,1103.66,156.3498,255.1,54.92,424.13,7.295
2004-10-21,2825.0,2912.0,86.02,46300.0,1106.49,157.1432,255.99,54.47,423.75,7.255
2004-10-22,2804.0,2896.0,85.87,46300.0,1095.73,158.1304,254.93,55.17,424.23,7.295
2004-10-25,2750.0,2837.0,84.97,46300.0,1094.81,157.255,254.2,54.54,428.45,7.345
2004-10-26,2792.0,2876.0,85.21,46098.0,1111.09,159.2942,256.39,55.17,426.85,7.325
2004-10-27,2800.0,2896.0,85.44,45720.0,1125.4,155.9892,259.24,52.46,424.25,7.165
2004-10-28,2752.0,2867.0,85.28,45495.0,1127.44,154.03,260.32,50.92,424.35,7.155
2004-10-29,2882.0,3016.0,84.91,45495.0,1130.2,155.5494,260.38,51.76,428.55,7.285
2004-11-01,2831.0,2953.0,85.2,45342.0,1130.51,153.2528,261.1,50.13,427.55,7.285
2004-11-02,2849.0,2963.8,85.47,45280.0,1130.55,152.453,261.94,49.62,421.55,7.015
2004-11-03,2875.0,2996.0,84.7,44594.0,1143.2,154.2203,264.77,50.88,426.85,7.155
2004-11-04,2915.0,3037.0,84.54,44060.0,1161.67,152.1742,267.48,48.82,429.55,7.335
2004-11-05,2953.0,3084.0,84.01,43543.0,1166.17,152.2651,269.08,49.61,433.55,7.475
2004-11-08,2950.5,3076.5,84.09,43352.0,1164.89,151.1296,268.8,49.09,431.95,7.46
2004-11-09,2978.0,3100.0,84.21,43090.0,1164.08,149.589,268.35,47.37,435.15,7.51
2004-11-10,2960.0,3085.0,84.43,42816.0,1162.91,151.9703,268.23,48.86,434.55,7.39
2004-11-11,2987.5,3102.5,84.29,42281.0,1173.48,150.3709,269.99,47.42,434.88,7.455
2004-11-12,3016.0,3132.0,83.69,42021.0,1184.17,150.6085,272.59,47.32,437.85,7.59
2004-11-15,3004.0,3124.0,84.0,41861.0,1183.82,151.5834,273.09,46.87,436.75,7.54
2004-11-16,2944.0,3071.0,83.8,41640.0,1175.43,149.9211,271.85,46.11,439.45,7.54
2004-11-17,3023.0,3151.0,83.29,41356.0,1181.94,152.4963,274.09,46.84,444.65,7.64
2004-11-18,3080.0,3204.0,83.69,41415.0,1183.55,151.2362,273.84,46.22,442.95,7.54
2004-11-19,3077.0,3197.0,83.31,41648.0,1170.34,153.0469,272.43,48.44,447.05,7.58
2004-11-22,3044.0,3166.0,83.19,42135.0,1177.24,152.0046,272.13,48.64,448.94,7.565
2004-11-23,3069.0,3203.0,82.94,42625.0,1176.94,152.942,272.56,48.94,447.05,7.53
2004-11-24,3098.0,3248.0,82.41,43025.0,1181.76,156.2232,273.86,49.44,449.55,7.59
2004-11-25,3115.0,3257.0,81.87,43025.0,1181.76,156.2232,275.27,49.44,451.69,7.6
2004-11-26,3081.0,3219.0,81.78,43025.0,1182.65,156.2232,275.27,49.44,451.95,7.695
2004-11-29,3112.0,3257.0,81.93,42859.0,1178.57,154.7398,275.29,49.76,453.95,7.785
2004-11-30,3095.0,3240.0,81.82,42400.0,1173.82,153.406,274.17,49.13,450.95,7.7
2004-12-01,3114.0,3258.0,81.56,41970.0,1191.37,149.8825,276.98,45.49,454.75,8.015
2004-12-02,2990.0,3117.0,81.95,41453.0,1190.33,145.2785,277.43,43.25,449.25,7.875
2004-12-03,3002.0,3126.0,80.98,39252.0,1191.17,145.2207,278.17,42.54,455.9,8.0
2004-12-06,2990.0,3102.0,81.28,38817.0,1190.25,145.6761,277.83,42.98,452.25,7.895
2004-12-07,2955.5,3052.5,81.24,38246.0,1177.08,142.8308,276.03,41.46,450.9,7.815
2004-12-08,2865.0,2959.0,81.9,37719.0,1182.81,142.3915,274.76,41.94,440.6,7.09
2004-12-09,2875.5,2972.0,82.11,37270.0,1189.24,142.9295,274.38,42.53,437.3,6.74
2004-12-10,2903.0,3013.0,82.67,36784.0,1188.0,141.2706,273.96,40.71,434.2,6.71
2004-12-13,2970.0,3098.0,82.1,36780.0,1198.68,143.4944,276.71,41.01,438.85,6.78
2004-12-14,2972.0,3103.0,82.32,37275.0,1203.38,143.9359,277.63,41.82,435.6,6.715
2004-12-15,3011.5,3136.5,81.63,37749.0,1205.72,146.8914,279.53,44.19,440.6,6.83
2004-12-16,3024.0,3139.0,82.45,38462.0,1203.21,145.9515,278.58,44.18,437.2,6.67
2004-12-17,3033.0,3147.0,82.16,39704.0,1194.22,149.5043,277.01,46.28,441.5,6.77
2004-12-20,3077.0,3187.0,81.67,40929.0,1194.65,148.6471,278.71,45.64,442.99,6.82
2004-12-21,3090.0,3200.0,81.94,43516.0,1205.46,148.622,279.69,45.76,441.6,6.895
2004-12-22,3070.0,3170.0,81.93,45214.0,1209.57,146.9099,280.95,44.24,439.7,6.81
2004-12-23,3061.0,3171.0,81.93,46040.0,1210.13,147.1413,281.97,44.18,442.25,6.885
2004-12-24,3094.5,3205.5,81.28,46040.0,1210.13,147.1413,282.78,44.18,442.65,6.885
2004-12-27,3094.5,3205.5,80.72,47240.0,1204.92,144.0957,282.78,41.32,444.35,6.985
2004-12-28,3094.5,3205.5,80.72,47240.0,1213.54,144.5726,283.93,41.77,443.75,7.015
2004-12-29,3125.0,3252.0,80.85,48203.0,1213.45,146.1957,283.55,43.64,436.46,6.815
2004-12-30,3138.0,3263.0,80.53,48203.0,1213.55,145.6045,284.58,43.45,438.0,6.8
2004-12-31,3150.0,3264.0,80.85,48203.0,1211.92,145.6045,284.52,43.45,438.45,6.8225
2005-01-03,3150.0,3264.0,81.3,48547.0,1202.08,143.2955,282.72,42.12,429.55,6.485
2005-01-04,2912.0,3021.0,82.52,48455.0,1188.05,142.393,279.54,43.91,427.55,6.415
2005-01-05,2970.0,3103.0,82.54,48455.0,1183.74,142.1799,277.81,43.39,426.55,6.505
2005-01-06,2952.0,3095.5,83.15,48455.0,1187.89,144.4881,277.58,45.56,421.4,6.425
2005-01-07,2978.0,3130.0,83.6,48455.0,1186.19,144.2124,277.1,45.43,419.05,6.42
2005-01-10,2961.0,3113.0,83.35,48455.0,1190.24,144.5722,278.1,45.33,419.63,6.435
2005-01-11,3026.0,3184.0,83.07,48455.0,1182.99,145.282,277.45,45.68,421.65,6.61
2005-01-12,3030.0,3155.0,82.17,48455.0,1187.7,145.1574,278.57,46.37,426.15,6.69
2005-01-13,3001.0,3127.0,82.51,48447.0,1177.45,147.5727,277.01,48.04,425.2,6.73
2005-01-14,3010.0,3139.5,82.97,48447.0,1184.52,146.7939,277.62,48.38,423.15,6.57
2005-01-17,3022.0,3147.0,83.24,48447.0,1184.52,146.7939,278.2,48.38,422.13,6.61
2005-01-18,3010.0,3142.0,83.36,48447.0,1195.98,146.0757,278.86,48.38,423.05,6.64
2005-01-19,3033.0,3173.0,83.6,48147.0,1184.63,146.5587,277.73,47.55,423.15,6.59
2005-01-20,3040.0,3184.0,83.84,47981.0,1175.41,146.0704,275.19,46.91,422.35,6.55
2005-01-21,3082.0,3226.0,83.26,47437.0,1167.87,146.9969,274.58,48.53,427.25,6.79
